willian_gu,无锡,视频与画质的完美结合，赞,52018-12-09 22:43:42
NOa645175945,深圳,不赖，超出意料,4.52018-12-09 22:43:42
_qq6cm1329108825,佛山,贡都比个导演谂到……真系估佢唔到,52018-12-09 22:43:42
Te fuir ,阳泉,😒无可挑剔,52018-12-09 22:43:42
whoepps,徐州,近期以来看的最精彩的影片，期待续集！,4.52018-12-09 22:43:42
午后梵音,福州,剧情老套。但是画面美丽，大海真的是波澜壮阔啊。一个神秘的海洋世界,42018-12-09 22:43:38
DerekQ,三亚,远胜毒液。剧情燃爆，配乐也很好,4.52018-12-09 22:43:35
🦄,厦门,这特效满分,52018-12-09 22:43:34
Mini 🎆  百诺恩🎀 泡菜,合肥,场面震撼！画面很美！值得一看的好电影！,52018-12-09 22:42:45
小猪皮蛋蛋,浏阳,没结束的时候，就希望别结束，意犹未尽。,52018-12-09 22:42:43
xTY610455646,石河子,可以可以可以,52018-12-09 22:42:41
醉青花,抚州,比毒液好看，跟东海龙王三太子有一拼,42018-12-09 22:42:34
bzn661289004,合肥,演技、特效、情节、思想、外貌满分,52018-12-09 22:42:34
nAv815940859,成都,完美，简直好看爆了,52018-12-09 22:42:27
天和天使 ,吴江,剧情看似简单，是海洋生物和陆地人类的斗争，海王凭借自己的力量挽救了一场杀戮，还有一层意思是我们每个人类都要保护好环境，不要污染海洋，害死了海洋生物，害人终害己，终有一天我们会被反噬的！,4.52018-12-09 22:42:22
QingerEver,深圳,剧情不拖沓，特效很精彩。是这几年最好的特性大片了。看的很爽。,4.52018-12-09 22:42:17
h5cker,郑州,真好看   喜欢海马妈妈  喜欢海王媳妇儿   真好 ~,52018-12-09 22:42:16
  Kong .,佛山,非常精彩，强烈推荐,52018-12-09 22:42:10
昂刻塞啦,肇庆,特效值门票价,52018-12-09 22:42:09
Viola,佛山,棒棒哒   剧情不错  视觉感不错,52018-12-09 22:42:07
AA链家李丰洋15975764535,佛山,特效很不错，值得观看。,4.52018-12-09 22:42:06
進擊的稀饭君,南宁,非常奈斯！！,52018-12-09 22:41:59
Daisy小豆苗,广州,非常特别的拍摄手法，故事新颖,52018-12-09 22:41:59
一直的追求,三河,不错，画面很震撼，故事情节也突出。比较不错的影片，值得去看。,52018-12-09 22:41:26
HG8126,广州,好看，特效牛。英雄，为全人类而战！,52018-12-09 22:41:23
科汗淮,宜宾,虽然给十分有点勉强，但我我并不是一个完美主义者，我觉得只要看完感觉电影票钱花得值，那么就应该给予高分，就是这么简单，普通人看电影没有那么多专业的评论，我只想说对得起电影票钱，这就足够了。,52018-12-09 22:41:22
閃現魚孑鮶,湛江,剧情场面都很不错，喜欢海王～彩蛋预示下一部可能系科技之战,4.52018-12-09 22:41:21
十分无奈,曲靖,DC妄图翻身？？？？不存在的不存在的,4.52018-12-09 22:41:20
仁钦东珠,兰州,非常好看，哈哈哈,52018-12-09 22:41:19
WX小仙女吖,扬州,影片最后《海王》留给我们的话语：“我的父亲是位守灯人，我的母亲是女王，我是海王”。现实中的绝大多数东方文化的家庭也正是如此，父亲负责向自己的子女传递家族中的好传统，母亲教会自己的子女高贵与善良，子女接过父母的接力棒负重前行。影片向我们展示了一个人愿望实现的一个方向，这是一个站在东方人视角和文化上的方向，尽管她来源与西方的漫画，但是她同西方的分离主义思想是那么的不同，体现了世界上不同文化发展和成长的多样性。这是2018年度神动态，因为在这年的年末，诞生了全年最好看的电影，记住它的名字叫《海王》。,52018-12-09 22:41:18
勇士～无畏者,广州,票价值回来了 特效还是不错的 但是就观影感受来讲 我更喜欢那个黑人 而不是黄金小鱼人  还抢了弟弟的媳妇   而且那啥维科更像是反派 嗯挑动的反派 最后落幕时 母慈子孝   我不发表评论,3.52018-12-09 22:41:17
阿嚏,西安,太酷了，海王真的是在这冬季带来了温暖。看一遍根本不过瘾的，奇妙的海底世界，人们总是会好奇想去探索，但留下的那些垃圾等，对海洋造成严重的破坏和污染，大自然是会返回来的。人们啊，陆地和海洋本就是一体，想想有什么自己力所能及的事情。赶上猫眼西安分会三周年，感谢组织，继续加油💪,52018-12-09 22:41:14
MXsunnY,宁波,特效很棒哦，男主演很霸气帅气，特别是最后那一段太帅啦！有种被hero征服的感觉～公主👸都好美身材好好，迷倒万众影迷😍，会不会有续集期待～～～,4.52018-12-09 22:41:05
心曏,昆明,很精彩，水底世界的视觉效果特别好看，尤其海沟国那一段，很温子仁，为了合家欢控制的又恰到好处！绝对值得二刷，而且迫不及待的想看第二部,52018-12-09 22:41:05
jmX392984728,徐州,非常不错，男帅女美，剧情不错，两个多小时没感觉到就结束了，全程不枯燥，完美,52018-12-09 22:41:04
隐身守候,丹阳,好看，不错 DC年底巨作了，女一女二真好看,52018-12-09 22:41:02
V,深圳,视觉盛宴！特效奇观！虽说大众点评都是差评、不好看、剧情不行等等。但我觉得，一部电影不容易，好不好看的精髓在于你怎么看待它，各有各的特点吧。这部电影的特效是真的很棒，我觉得可以加鸡腿！！！好评！,3.52018-12-09 22:41:00
悠宝贝,永川,挺好，女主特别美,52018-12-09 22:40:59
林三,宁德,全场无尿点已不足以形容此片的精彩，整个画面让人目不睱接！,4.52018-12-09 22:40:21
余生有我,宜宾,爱情的力量，很强大,4.52018-12-09 22:40:19
旅途人生,乐山,特效不错！剧情还一般！,42018-12-09 22:40:19
gqf550479565,广州,终于看到dc逆袭了,52018-12-09 22:40:16
三不三岁,宜宾,论有一把好叉子的重要性！,52018-12-09 22:40:15
cenil2013,江阴,好看级了，。。。。。。,4.52018-12-09 22:40:13
T T,博白县,Man and the sea are peaceful！人类与大海并存！,52018-12-09 22:40:06
原来是刘祺啊,本溪,非常好看的电影,52018-12-09 22:40:01
HSG538965406,南通,哈哈哈哈，太棒了，海王太可爱🙈,52018-12-09 22:39:59
🌝,淮南,温导完美的为观众呈现出了不一样的海洋世界，七海对应七大洋，但仅剩五个种族犹如五大洲，同一亚特兰蒂斯物种进化方向也不一样，如同人类不同民族，不同肤色，战争带来的只有伤痛，和平才是美好的世界，如果仅仅是如《黑豹》一样的王子复仇记，不会给高分，但观影的同时，如同纪录片般的社会现象，如扑杀鱼类，破坏海洋结构，排污，乱扔垃圾这些，令我深思，假如我是海王的弟弟，一个比我弱小的种族不断欺压捕杀我的子民，我会怎么办呢？定会如他一样反抗开战吧…一部科幻类电影会引起反思，这本身就很神奇，内核的保护环境问题，确实强大…温导不愧是华人…三叉戟捂的像孙悟空一样……哈哈哈,52018-12-09 22:39:57
LJC66321,博罗县,超震撼，666,52018-12-09 22:39:55
静_1991,北京,还行 喜欢Auqaman,42018-12-09 22:39:52
wangli890106,东营,画面很精致，情节很紧凑～,52018-12-09 22:39:52
锋锋_ly,临沂,会耍金箍棒的沙僧最后化身成为绿麒麟😝ོ,52018-12-09 22:39:51
笑谈一纸风华.,大连,非常好。。。。。。,52018-12-09 22:39:51
mango,贵阳,好看、好看、太好看，这是儿子说的，爸爸看会睡会儿，有点蒙！,42018-12-09 22:39:25
CTa756397547,武汉,看过最好看的超英电影，没有之一,52018-12-09 22:39:25
XPC397012876,扬中,视觉盛宴，好莱坞大片,52018-12-09 22:39:23
宝贝等你,芜湖,很好看，效果不错,52018-12-09 22:39:19
文武哥,琼海,画面优美，情节紧凑，主题突出，是一部好电影！,4.52018-12-09 22:39:17
omw,秦皇岛,效果很不错，值得一看，有时间二刷,4.52018-12-09 22:39:15
荼鹿抹茶°з°),济南,影片是真的特别绚丽，各种帅气的场景，惊险刺激的打斗，是真的很棒。,52018-12-09 22:39:12
深白浅白。,巴彦淖尔,震撼！壮观！海底世界很美，棒！,52018-12-09 22:39:07
悠然人,上海,情节一般 画面不错 可以比肩阿凡达,4.52018-12-09 22:39:06
宗,江门,场面震撼，音效强劲，情节一般。,3.52018-12-09 22:39:05
外卖好贵呀,腾冲,首先特效满分，消遣时间可以看看。剧情俗套，改个名字大家就知道这部电影讲什么了：《海王历险记》、《海王寻叉记》、《海王救母记》。整个故事感受不到人物的成长，反正就是该开挂的时候开挂，整个电影好像都是高潮又好像啥高潮也没有。但是还是很“好看”的，特效美，人也美。海王的女朋友太太太好看了，海王**也好看，海王***是开挂的人生，人生赢家！,3.52018-12-09 22:39:03
朱渊驰,淮安,12分，温子仁求你去拍魔兽世界吧！,52018-12-09 22:39:00
_qqkt31441499837,吴江,剧情跟特效都还可以算不错的片子,42018-12-09 22:38:59
灿烂的忧伤羊,郑州,特效很棒，剧情一般,52018-12-09 22:38:58
玄,北京,挺帅的，看一部电影，像到了另外一个世界。,4.52018-12-09 22:38:53
变色龙不容易,温州,仁者见仁智者见智，虽然还是一如既往的英雄塑造，但是这部还是有很多看点的，里面反映的，海洋环境问题，人类的种族和宗族的问题，还有爱情观和对能源的构想。总体来说还是不错的。,52018-12-09 22:38:27
💕季💖洁,海口,情节画面演员阵容都很值得看！,4.52018-12-09 22:38:27
tVp280562452,诸暨,真的好看！值得一看 ！,52018-12-09 22:38:25
靓仔油,东莞,电影超级好看，电影院画质越来越差…,52018-12-09 22:38:24
耗,深圳,特效好。感谢匹诺曹,52018-12-09 22:38:22
Jemand304,贵阳,完美超好看极力推荐,52018-12-09 22:38:20
_qqfh81438927265,商丘,真的不错的电影  特效太6了,52018-12-09 22:38:19
李光553,临沂,超越阿凡达！,52018-12-09 22:38:15
࿛,汕头,剧情不会有太多烧脑的地方 很燃 以及特效 场景 打斗很棒 足够了  值这个票价了 值得一看哦,52018-12-09 22:38:13
植发的冬一,北京,海王 亚特兰蒂斯之王 票房应该能超过神奇女侠不过应该打不过神奇女侠 毕竟是宙斯的女儿期待下一位正义联盟的英雄出场DC👍精彩,52018-12-09 22:38:10
UWA122320579,广州,刚刚看完，挺好看的，那个女主角好漂亮，又能打！真的是女英雄。但结局没有跟海王结婚，不然就更完美了。,42018-12-09 22:38:06
lUp656135072,莆田,视觉享受，好片,52018-12-09 22:38:05
Ci刺猬_,武汉,好看，特别好看，第一次看电影写影评,52018-12-09 22:37:59
平,大连,很好看，画面不逊于阿凡达，魔幻史诗大片的感觉类似指环王。,52018-12-09 22:37:59
A- 杜娟瑜伽  兔多多,忻州,画面过于炫丽都看不出人了，结尾也结的匆匆忙忙,42018-12-09 22:37:58
xintlalala,珠海,超棒！！年度最佳！,52018-12-09 22:37:39
秋,荣昌区,娃儿说是看过的最好看的电影，下班回来刚好赶上时间，两个半小时感觉意犹未尽，赶走了一天的疲倦，值了,52018-12-09 22:37:38
陈紫涵她霸,南京,今天下午，去看了很棒。,52018-12-09 22:37:36
just允逸,上海,非常好看，特效很好,52018-12-09 22:37:35
幻梦凌飞翼,北京,效果是真的相当的棒，剧情稍显平淡,52018-12-09 22:37:34
蚱蜢,重庆,特技效果，画面，都还不错，很精致,4.52018-12-09 22:37:34
king夏木,昆明,女主颜值很高，奈斯,52018-12-09 22:37:33
那个谁520,张家港,特效不错，真的很棒哦,4.52018-12-09 22:37:24
AAA贵州巨龙光彩科技,贵阳,好看！！！！,52018-12-09 22:37:23
Fhc688574916,苏州,绝对好看，全程无尿点,52018-12-09 22:37:22
peY157501517,镇江,海王的故事讲的就是，男主他爹绿了男配他爹，男主绿了男配，最后绿油油的男配被**和他未婚妻一起帮着男主关起来了，阻止了男配保护海洋的重任，让大海重新变成垃圾和军舰的天下。（近年来超级英雄电影的反派越来越正能量了，先有灭霸追求宇宙可持续发展，后有海王他弟弟保护海洋环境，主人公们越来越***了啊）（话说男主和女主去世界尽头找三叉戟你们为啥不去找神奇的杰克斯派洛船长，他都去过啊）（本来是有配图的，配图是海王和他弟弟的未婚妻激吻的时候的图，可惜网上没有看的时候也没拍，周围一道道绿光***d的应景）（配图就应该配一行字，爱是一道光，绿的你发亮）,52018-12-09 22:37:22
JWT838504703,天津,挺不错的(*๓´╰╯`๓)♡,4.52018-12-09 22:37:20
中影,深圳,特效刺激，根本停不下来,4.52018-12-09 22:37:18
南风难驻,长春,挺好挺好的啊,52018-12-09 22:37:17
张Hh。。。。,洛阳,特效很恢宏，也没五毛特效的感觉，剧情可能因为时常限制有丶赶脚，但还是挺紧凑的，4d特效也挺好，就我旁边有人一直在吃绝味鸭脖，很烦人！有好笑的地方，也有打斗场面，很值得去看,4.52018-12-09 22:37:13
宋亮1949,延安,非常值得观看，看了之后突然觉得女性红头发是辣么好看！,52018-12-09 22:36:40
bpH567778047,青岛,不知道为什么在一部西方魔幻片里看出了中国武侠的美感和剧情。(｡ì _ í｡),52018-12-09 22:36:39
A.💪金吉鸟游泳健身 刘翼,成都,又是一场吊炸天的视觉盛宴,52018-12-09 22:36:32
JF,莆田,从头到尾打斗场面看得比较紧张，场面特效非常给力海洋巨浪，沙漠悬崖。值得看，最重要是在涵江可以二十几块看一部电影。,4.52018-12-09 22:36:32
nicekitty沪,深圳,特效对的起票价啦，好看，都是美男，哈哈哈,4.52018-12-09 22:36:30
A新华保险    黄爱,河源,很好看，特效很棒。,52018-12-09 22:36:30
朝,嵩明县,除了视觉效果好，其他啥也没得，故事情节枯燥乏味老套。,2.52018-12-09 22:36:22
院线-崔晓明,重庆,影片还可以，就是看的影院银幕亮度不够影响了视觉效果，找个好影院在补一下,52018-12-09 22:36:14
Zhao,杭州,海王的宇宙有一刻像海底的速度与激情，又有那么一刻像海底的星际大站，不论是壮观瑰丽的亚特兰蒂斯世界还是惊心动魄的海洋生物间的大战，都辅之剧情发展，紧凑的扣动着观众的心弦。同事电影里在现在与过去的无间隙的切换让人能有着更奇特的感受。紧张的故事发展当中，又时不时渗透着轻松愉快的气氛，舒缓的气氛又不乏紧张的打斗场面,52018-12-09 22:36:10
源枭,安顺,这才叫电影🎬,52018-12-09 22:36:08
狒公子,鹰潭,喜欢，一如既往的喜欢DC的英雄。,52018-12-09 22:36:08
